date,n100_v1_r5,n100_v1_r10,n100_v1_r20,n100_v1_r40,n100_v1_r60,n100_v2_r5,n100_v2_r10,n100_v2_r20,n100_v2_r40,n100_v2_r60,n100_v3_r5,n100_v3_r10,n100_v3_r20,n100_v3_r40,n100_v3_r60,n100_v4_r5,n100_v4_r10,n100_v4_r20,n100_v4_r40,n100_v4_r60,mid_v1_r5,mid_v1_r10,mid_v1_r20,mid_v1_r40,mid_v1_r60,mid_v2_r5,mid_v2_r10,mid_v2_r20,mid_v2_r40,mid_v2_r60,mid_v3_r5,mid_v3_r10,mid_v3_r20,mid_v3_r40,mid_v3_r60,mid_v4_r5,mid_v4_r10,mid_v4_r20,mid_v4_r40,mid_v4_r60
2019-02-08,912326.2847373002,960671.5092351,952280.5845101001,955830.7511649999,955830.7511649999,960658.28749635,978925.9293686498,980084.74952865,975000.1582649999,975000.1582649999,876946.0238467997,915894.4460414997,937151.4005665,955936.5068599998,955936.5068599998,952627.2215502501,966380.9854552501,978530.19609025,975075.4220900001,975075.4220900001,992008.7198163999,1022671.43147,981709.7362750001,970204.6991699999,970204.6991699999,1000310.235289,1013927.679025,984873.98071,983428.5653949999,983428.5653949999,971184.8308934,1088123.8191200001,969792.2057999999,939163.3106450002,939163.3106450002,992438.9391695999,1037296.407965,975388.8892500001,965874.2974450001,965874.2974450001
2019-02-11,894349.3254373001,943222.2492351001,937809.5845101001,937669.8733649999,937669.8733649999,954585.31369635,972864.2293686499,976131.80952865,964719.6435649998,964719.6435649998,856553.9487467997,893595.3460415,916233.6005665001,934691.0598599998,934691.0598599998,945642.5240502501,957303.4054552501,972222.94609025,963057.32259,963057.32259,978638.0804163999,1010145.22147,969581.926275,967442.90917,967442.90917,992450.368789,1009672.8090250001,982521.0807100001,981866.5453949999,981866.5453949999,958812.0269934,1074447.49912,957681.1158,934275.1106450001,934275.1106450001,988175.1550695999,1034658.5879650001,973026.8392500002,963115.1674450001,963115.1674450001
2019-02-12,894271.8413373,937224.1692351,933874.4445101002,930782.044765,930782.044765,954202.3386963501,970196.1993686499,974303.32952865,960821.1196649998,960821.1196649998,850657.6820467997,883461.0860414999,912836.9805665,926110.5408600001,926110.5408600001,947709.2129502501,953629.6554552501,970249.7760902501,958205.2010900001,958205.2010900001,971171.7804163999,1001596.8214699998,960864.6262750002,965076.07917,965076.07917,992068.618789,1007331.909025,980821.0807100001,980524.1953949998,980524.1953949998,946850.9769934001,1067738.8991200002,951883.1658,928770.5106450001,928770.5106450001,986276.3550695998,1033540.0379650001,971927.5392500001,960011.937445,960011.937445
2019-02-13,893210.3074373001,923998.4427789999,919566.1345101001,936236.6363649998,936236.6363649998,953947.5685015,966794.2043282499,971337.8295286499,963914.9480649999,963914.9480649999,855344.5314285497,864126.2237269998,893157.8205665001,935132.0248599998,935132.0248599998,948305.6787343501,950312.2436247501,965627.2960902501,963324.29509,963324.29509,959644.3065663999,990109.69990075,949603.5362750001,961167.0791700002,961167.0791700002,987795.691289,1004320.37088675,978625.38071,978327.6553949998,978327.6553949998,940844.0783184001,1053068.6259547502,943497.4557999999,925389.8406450001,925389.8406450001,984559.5888945998,1031347.6795467499,970314.7392500001,958117.3674450001,958117.3674450001
2019-02-14,899841.8726372999,932514.8695789999,929710.3945100999,937886.205565,937886.205565,956315.7361015,969435.1595282499,973651.2095286499,964849.0988649998,964849.0988649998,865194.5458285498,882976.9097269999,906372.5305664999,937477.8028599997,937477.8028599997,951221.3123343501,955696.4176247499,968919.7760902501,964649.7130900001,964649.7130900001,971550.3135664,992697.96040075,948434.8362750001,957078.26917,957078.26917,989719.6437889999,1004351.80538675,978397.8307100001,976029.1853949998,976029.1853949998,972086.7278183999,1061700.7024547502,943327.3557999999,923397.460645,923397.460645,992292.3293945998,1033514.04404675,970277.4392500002,956993.1074450001,956993.1074450001
2019-02-15,898543.5772373001,929490.970979,933436.5745101001,936440.4871649999,936440.4871649999,955457.5759015,968216.84912825,974480.6995286499,964036.0622649998,964036.0622649998,870879.9470285496,887422.4927269999,911708.4005665,937054.5168599999,937054.5168599999,951760.6001343501,957537.20462475,969723.8860902501,964417.0320900001,964417.0320900001,972505.6627663999,986290.98720075,941946.2262750001,947251.9191699999,947251.9191699999,989218.4857889999,1002804.52058675,977134.7807100001,970513.4053949999,970513.4053949999,988933.3330184,1051710.0648547502,936486.4158000001,915926.6906450001,915926.6906450001,995782.6181945998,1031904.7172467499,968950.4392500002,952799.0074450001,952799.0074450001
2019-02-18,888713.0765373,919527.869679,923386.5545101,926081.614965,926081.614965,951364.1468014999,964723.9109282499,969762.4495286499,958172.6369649998,958172.6369649998,861079.6816285497,877271.0492269997,897168.0005665,930273.7438599999,930273.7438599999,948486.68503435,952657.2781247499,963780.9660902501,960587.81159,960587.81159,970675.4827664,981905.84720075,939559.736275,950016.48917,950016.48917,986703.175789,1000967.79058675,976674.38071,972058.2253949998,972058.2253949998,985956.7430183999,1047289.5348547501,932871.9058,916811.0706450001,916811.0706450001,992841.3681945999,1029901.53724675,968215.2392500001,953290.427445,953290.427445
2019-02-19,886290.8632373,916682.004979,927335.7045101,934637.813165,934637.813165,951484.6139014999,964321.8251282499,970778.4395286499,963014.3662649998,963014.3662649998,862963.1590285498,877776.5127269998,895921.2205665001,936652.6868599998,936652.6868599998,948884.6481343501,952216.14462475,963967.5460902501,964194.2620900001,964194.2620900001,974595.2343663999,986155.76360075,942158.7262750003,946222.25917,946222.25917,988687.931789,1002581.75018675,977181.48071,969931.6453949999,969931.6453949999,991927.8226184,1057361.2500547501,932391.9158000001,912280.3506450001,912280.3506450001,993334.8205945997,1030948.08084675,968108.0892500002,950749.0474450001,950749.0474450001
2019-02-20,896162.5329323001,927273.065279,939899.8245101001,938368.2313649999,938368.2313649999,954375.8353602501,967542.2093282499,974236.73952865,965126.9305649998,965126.9305649998,882051.3987939997,898557.1312269998,917335.1305665,941589.8198599999,941589.8198599999,953807.2829991501,959460.87612475,970337.4060902501,966989.0775900001,966989.0775900001,982945.7893663999,991883.83730075,942832.126275,959771.12917,959771.12917,990192.4104890001,1003850.8994867501,977310.13071,977562.7953949999,977562.7953949999,1002981.3967683999,1067983.4441547503,932881.4658,928179.5606450001,928179.5606450001,995702.9384195998,1035215.25214675,968212.8892500001,959707.6374450001,959707.6374450001
2019-02-21,899883.5309323001,942661.284179,948124.2545101,943104.247965,943104.247965,955394.1093602501,972469.1839282499,976327.58952865,967806.2414649999,967806.2414649999,893022.7751939996,919146.7467269998,927275.9405665,942653.6488599998,942653.6488599998,956616.96459915,966273.16062475,972691.17609025,967591.54409,967591.54409,996368.0349664,1000334.8747007499,942419.7762750002,955102.5191699999,955102.5191699999,992638.4314890001,1005355.20808675,977222.6807100001,974940.7653949999,974940.7653949999,1031112.5653684,1112692.1023547503,940944.0158,921300.1706450002,921300.1706450002,1002086.5018195998,1044084.3047467499,969814.9892500001,955839.8374450001,955839.8374450001
2019-02-22,899515.6629323001,944238.892379,950500.5645101,950963.6687649998,950963.6687649998,954553.12536025,972296.6187282499,977461.8595286501,972262.7956649998,972262.7956649998,892977.5387939997,925564.0757269999,932310.1905665,957263.9608599996,957263.9608599996,956080.97299915,966771.54162475,974842.6360902502,975867.76109,975867.76109,1010142.2433663999,1015232.71330075,949836.4262750002,947239.4491699998,947239.4491699998,997377.6204890001,1009217.06348675,978665.9307100001,970514.7653949999,970514.7653949999,1053697.1407684,1161346.3621547502,945992.9657999999,913073.9406450001,913073.9406450001,1007762.8544195998,1052558.82614675,970795.0392500001,951209.9074450001,951209.9074450001
2019-02-25,907280.1169323,949468.947579,957914.5845101001,958041.887565,958041.887565,957043.2723602501,974161.64152825,979977.36952865,976269.2368649999,976269.2368649999,902779.3549939997,932091.6297269999,941399.0905665,963063.9128599998,963063.9128599998,958801.56579915,969611.0376247499,977872.7060902502,979143.2530900001,979143.2530900001,1031047.4575664,1031968.0976007499,952303.6862750001,954788.10917,954788.10917,1003794.9999890001,1014019.00618675,979141.8307100001,974746.1853949999,974746.1853949999,1091517.2484684,1218962.80205475,948930.3058,919849.6606450002,919849.6606450002,1017117.1707195998,1065313.47684675,971385.6392500001,955012.347445,955012.347445
2019-02-26,910526.2439323,958789.256279,956152.7645101,952266.865365,952266.865365,957448.93586025,977809.7733282499,979438.77952865,972997.9515649999,972997.9515649999,912988.0020939996,953627.2662269998,952790.8505665,954738.5098599998,954738.5098599998,961101.0231991501,979511.86112475,980378.5160902501,974424.3025900001,974424.3025900001,1019322.3419664,1021713.34020075,942395.726275,958808.44917,958808.44917,999505.6089890001,1010602.03758675,977215.9307100001,977023.855395,977023.855395,1075551.2898684,1190488.2438547502,939217.6658,925855.2406450001,925855.2406450001,1012534.3273195998,1060597.41424675,969504.6892500002,958408.2374450001,958408.2374450001
2019-02-27,910278.0852243002,956589.5367087,956843.8236051,949518.7973768001,945326.1881649999,954524.4401737502,975461.6552490501,976616.8328186501,970336.3565306999,969069.3337649999,921911.6361510997,963723.8303184997,959954.1985114999,952684.3922019998,949064.3818599998,960763.68853155,981853.0625482502,979887.3159102503,971933.2525695,971212.1895900002,1027577.8337276999,1029026.1705571999,950418.0321750001,958516.6268450002,965875.90917,1004037.53292325,1014362.3946758001,980082.0803600001,978589.9239499997,980992.645395,1083077.2854599499,1200675.0591696003,942514.1083250002,926386.4790899999,942393.4306450002,1016681.8935790497,1064333.0092228,971983.2077000003,960470.1795699999,967709.407445
2019-02-28,922049.9852243002,967880.7067086999,971441.1736051,960784.9973768,949051.9429649998,961469.0801737502,982527.98524905,984035.89281865,977541.3865306999,971179.1739649998,935692.0861510995,978776.5703184998,976212.3985114999,968029.4922019996,956082.3738599998,967459.28853155,988613.3825482501,987184.2459102502,982598.9025694999,975188.2765900001,1035331.6837276999,1037108.7205571999,956610.8921750002,964963.9168450001,973133.05917,1007090.42292325,1017477.9246758,983186.31036,981029.2839499998,985058.7153949998,1096951.0654599497,1214979.7191696002,954515.9883250003,938341.4390899999,952437.0806450001,1022210.8435790497,1070173.4192228,977473.6777000003,965485.92957,973355.147445
2019-03-01,936084.6052243002,981512.7467087,985466.1436051,978110.1373768001,958915.232365,967470.3001737501,989288.30524905,988276.17281865,987147.2565306999,976759.9970649999,968696.6361510997,1003590.4003184999,1001976.4685114999,1004222.2722019998,970693.4348599998,976667.23853155,997009.4125482503,994110.7259102502,1002894.0725695,983449.4700900001,1050271.9037277,1052784.7605571998,971851.022175,983093.4668450003,983478.59917,1016359.59292325,1025131.8446758001,987864.8803600001,991070.8339499999,990856.5353949999,1113827.2554599496,1231658.1191696003,965966.4583250002,955866.6790899999,962152.9706450001,1029337.6035790497,1076051.5292228,982395.5777000003,973213.6795699999,978809.0874450001
2019-03-05,952809.2052243002,996362.9267087001,1008619.4936051,1001305.5073768,987945.6795649999,977403.3301737501,1000364.03524905,997501.7528186501,1000806.3565306999,993186.9248649998,996150.5961510997,1030340.6303184999,1037145.0485114999,1036756.5622019998,1003830.3828599998,987310.0185315501,1009813.8225482502,1005512.0459102502,1022816.2125695001,1002185.17309,1069025.8237276997,1071681.8905572,988519.5321750001,1008771.1368450002,1006149.12917,1027170.1629232501,1034183.8146758,993204.5703600001,1005143.1039499999,1003567.0253949999,1135848.30545995,1254277.7891696005,981401.5083250001,976332.2890900001,985108.7906450001,1039674.5435790499,1085088.1092228,989029.7077000003,984340.18957,991703.8074450002
2019-03-06,955916.4852243002,998160.7167086999,1011299.8736051001,1002891.7573768,982644.5111649999,978726.8301737502,1002134.9852490502,999425.0528186499,1001688.6465306999,990190.1932649999,991471.4861510997,1027020.4403184997,1033580.1885114999,1028512.6122019998,997853.0468599999,986623.7085315501,1009148.7825482502,1005408.3159102502,1019174.2225695,998810.1070900001,1077841.5537277,1081540.2305571998,999121.3521750001,1015115.566845,1002882.2391700001,1033489.9629232499,1039776.8446758001,997183.4603600001,1009595.3539499999,1001723.9053949998,1146802.62545995,1267791.2391696004,987691.2783250002,984399.0290900001,983943.480645,1044778.4435790498,1089747.0392228,992988.0777000003,988477.91957,991046.197445
2019-03-07,955359.4422143002,1003224.3667087,1018280.0536051,1011643.7173768,984153.394765,976694.7347687501,1006215.1852490499,1001692.5628186499,1006152.6465306999,991042.4096649998,990270.7405260995,1024951.0203184996,1034027.2685114999,1025433.2322019998,994199.7808599999,983644.4800815501,1009294.7425482502,1005528.1559102503,1017353.3525695,996740.3210900001,1080390.3686002,1073346.9105571997,992465.672175,1012714.576845,1007216.93917,1034595.8212077499,1036277.0446758,995099.1303600001,1008251.0039499998,1004156.0553949999,1144774.9157419498,1262036.1191696003,982450.2083250002,981353.0090900002,985167.0506450001,1043879.8557185498,1086787.7292228001,990492.3277000003,986512.93957,991729.307445
2019-03-08,954148.9322143001,1003695.9267087,1019067.3236051,1010314.3273768001,979852.7469649999,975428.1947687502,1005959.4452490502,1002535.44281865,1004842.1765307,988614.3249649998,984337.8305260995,1022356.2603184999,1032366.1185115001,1022906.5522019998,989056.51386,980449.68008155,1008334.9725482501,1005441.4659102502,1015467.0625695,993842.8015900002,1074934.3706001998,1066276.3105571996,985949.6021750001,1012778.1168450002,1016768.69917,1031874.5104077498,1032982.1246757999,993262.0703600001,1008893.67395,1009545.4253949998,1146726.9269419499,1255478.9091696003,977281.3783250002,980444.8890900001,994591.4206450001,1045176.0029185498,1084427.7392228,988768.5777000003,986948.4595700001,997042.437445
2019-03-11,964322.7222143002,1015819.2267087,1036757.7236051001,1022256.5773768,990060.8841649998,981797.0547687501,1012014.6852490501,1008934.77281865,1011911.4165306998,994393.2777649999,1000499.1305260995,1046939.4303184998,1061801.0685115,1050257.8522019996,1004571.4118599999,987756.19008155,1017610.4225482501,1014456.4059102503,1032088.3125695,1002617.0995900001,1080071.1131002,1074090.3105571999,995051.492175,1022851.6668450001,1018252.03917,1034392.4899077498,1037810.1946758,995794.74036,1015205.47395,1010392.0753949999,1152322.15894195,1259690.7991696002,977395.8483250001,983370.13909,991774.590645,1047543.8374185497,1085503.9292227998,988972.9077000003,989079.4395699999,995462.7274450001
2019-03-12,975996.5222143,1041644.3467087,1060861.7736050999,1047003.6173768,1010725.088765,991783.0847687502,1023970.6652490501,1018322.4728186501,1025979.1365306998,1006095.7456649998,1012531.1305260996,1078252.3003184998,1092374.9285115,1091255.7322019998,1028137.1408599997,993852.2400815501,1029453.2025482501,1024696.3659102502,1055079.1425695,1015962.1710900001,1080570.0006002,1082234.2505572,1002941.9221750002,1031631.0068450002,1026171.10917,1034518.4784077498,1042246.3646758,998245.4603600001,1022203.95395,1014832.3153949999,1158496.33494195,1265215.9991696002,980390.3183250001,988303.4490899999,997484.5306450002,1049970.1209185498,1088344.7892228,990712.5077000002,993529.87957,998664.7374450001
2019-03-13,979507.6522143001,1038559.8167086999,1058189.8736051,1044840.1773768,1013693.8519649998,998565.4447687501,1022696.4152490501,1017636.08281865,1024320.2965306999,1007774.2374649999,1015249.8005260997,1070345.2203185,1085484.3185115,1081995.0022019998,1024835.8988599998,996982.56008155,1026673.3625482502,1022779.6359102502,1049467.7125695,1014090.4540900001,1082603.2331002,1073242.5205571998,993987.2921750001,1026744.0568450001,1043657.14917,1035799.8639077498,1037653.3746758,994687.7103600001,1018356.41395,1024642.355395,1160255.1329419499,1253079.9191696001,970294.7383250002,980994.70909,1015989.4206450001,1053174.7814185498,1082709.3692227998,985747.1277000003,989388.61957,1009053.0874450001
2019-03-14,971742.1322143001,1027737.7798587,1050629.7536051,1038321.6373768,1006640.9189649998,993506.7885937502,1016220.9261490499,1013181.63281865,1020602.5665306998,1003777.3579649999,1007753.9571510997,1060118.1875184998,1079822.6985115,1075727.2222019997,1014827.6038599998,992962.05555655,1021437.1257982501,1019183.6959102502,1045126.6925695001,1008414.29659,1065503.81493495,1070477.0658571997,999213.272175,1029938.8568450001,1040219.3891700001,1025119.6790495999,1033083.3221258,997574.2303600002,1020554.9639499998,1022687.2953949999,1138309.0309285498,1246898.0489196002,977218.1583250003,987372.1490900001,1012960.0406450001,1038730.4254868997,1074529.1862728,989835.5277000002,992546.31957,1007339.8774450001
2019-03-15,978020.7522143,1029730.2498587,1064566.3536051,1047070.5073768001,1006104.676565,994786.2785937502,1013969.6761490499,1020094.60281865,1026451.2265306998,1003479.3203649998,1014208.3071510997,1065802.8975184998,1097514.7485115,1107208.1722019997,1032706.1478599999,996574.2555565501,1022809.9457982501,1027297.6759102502,1062414.4725695,1018552.6005900002,1072582.13493495,1072061.5058571997,1006437.912175,1034155.4268450002,1051102.6391699999,1025910.0790495998,1033393.5521257999,1001936.1303600001,1023910.1339499999,1028799.4153949998,1145094.8009285498,1251633.1289196,991518.1683250001,999090.7690900001,1022550.9206450002,1039582.0154868998,1077569.7662728,997452.6277000003,999969.29957,1012739.7174450001
2019-03-18,979478.6322143,1027939.7398587,1063222.7436051,1048572.7573768,1012257.6547649998,996305.4885937503,1015051.61614905,1019419.83281865,1026449.0965306999,1006961.0046649998,1012377.8571510996,1059892.7275184998,1095531.0485115,1102431.8622019999,1033426.0308599997,997619.17555655,1021038.4257982501,1026090.2359102501,1060215.0125695,1018953.2360900001,1059356.4849349498,1063126.4658571999,1000922.5921750001,1028045.8968450002,1045519.3191699998,1018587.6390496001,1028184.6721258,1000339.49036,1021322.9339499997,1025644.7053949998,1131872.66092855,1243250.0789196002,990411.9983250002,994379.3790900001,1015576.380645,1031974.9854868997,1071743.0362728,996925.7577000003,999053.51957,1008801.0074450001
2019-03-19,990279.7322143001,1034646.0298587,1066044.3336051,1051714.8073767999,1017427.9349649999,1002632.9285937502,1020268.86614905,1020946.7828186499,1028668.7165306999,1009886.5319649999,1024597.5971510996,1065073.6075184997,1104653.4185115,1116055.662202,1032146.8138599998,1004814.76555655,1024506.57579825,1028596.9459102502,1067505.2925695,1018220.30659,1062147.46493495,1070627.6558571998,1012011.972175,1038154.3568450001,1043916.76917,1020032.5690495998,1030876.5921257999,1002974.9103600001,1025854.3539499999,1024750.185395,1133766.2709285498,1241912.7789196,994342.4683250001,999231.94909,1016620.7306450001,1032349.7554868998,1070776.7962727998,998290.6077000003,1000952.92957,1009388.6074450001
2019-03-20,981192.7822143001,1028663.4998587,1060279.8736051,1047615.2873768,1010979.216165,996849.3485937503,1016360.4761490499,1019040.98281865,1026526.8265306999,1006234.7207649999,1008745.2171510997,1056324.6775184998,1091243.3085115,1102921.8722019999,1026471.4818599999,996810.9755565501,1019937.8757982501,1024987.6259102502,1059901.4825694999,1015008.9045900002,1066561.2649349498,1069670.5058572,1013329.022175,1038714.2468450002,1036203.0291700001,1022311.6690496001,1030455.0921258,1004175.6603600001,1026812.0339499998,1020425.835395,1135769.62092855,1241819.4789196001,997974.9683250003,1002972.26909,1008325.2006450001,1033794.6054868998,1070890.6962728,1000626.0077000002,1003382.91957,1004725.6374450001
2019-03-22,981299.7206143001,1025735.7798587,1059486.6436051,1045692.5773768,1004723.954365,994752.7170387502,1016205.78614905,1017627.89281865,1024750.4865306999,1002693.7500649998,1007850.5952710997,1054551.2775184999,1085672.5785115,1094436.6022019996,1016813.5248599999,996463.1360065499,1019634.6457982501,1022621.3459102502,1054329.5525695,1009544.3750900001,1063280.9145249499,1059275.1958571998,1003525.5821750001,1025486.536845,1029072.85917,1019897.5658245999,1026881.9921257999,1000493.6703600001,1020482.50395,1016418.3153949999,1134794.8223885498,1233431.6689196003,990471.3083250001,987245.9890899999,1004304.5406450002,1028974.4401218998,1069051.3662728,996730.8577000003,998048.23957,1002464.6174450001
2019-03-25,970660.4406143002,1015634.8498587,1046331.8936051001,1035439.8173768,993227.6785649998,985429.7470387502,1009327.8861490499,1011322.43281865,1018573.4765306999,996178.4983649999,993541.2052710997,1043247.5075184999,1072685.9885115,1080629.8822019997,998632.6778599998,988264.3760065499,1013541.07579825,1016893.9259102503,1045361.9325695001,999248.05059,1047711.9945249498,1049625.6758571998,999209.962175,1015631.2768450001,1021076.72917,1006582.6958245999,1018039.9721257999,998342.32036,1013235.7139499998,1011937.5353949999,1120078.42238855,1216100.3089196002,983014.1683250002,976108.70909,996661.7806450002,1015569.9701218997,1055511.4662728,993623.7277000003,991775.40957,998176.277445
2019-03-26,978836.6606143002,1022670.4398586999,1048841.7636050999,1034730.9573768,1001995.988765,993945.8870387502,1016284.1361490499,1013616.37281865,1019157.2765307,1001146.9556649999,1001761.8752710997,1051992.5775185,1075351.8085115,1079997.8622019996,1013182.2508599998,993657.1060065499,1018972.3557982501,1019068.5859102502,1046134.2025695,1007487.85109,1057291.1345249498,1058101.0658572,1006940.1221749999,1018261.4368450001,1031485.3691700001,1015931.3358245998,1022473.4221258,1000614.83036,1017403.0239499998,1017773.0453949999,1131055.8723885498,1220991.7989196002,984755.0083250002,976047.3390899999,1004799.6306450003,1029281.2101218998,1057951.3862728002,994878.2277000003,993825.54957,1002748.157445
2019-03-27,975507.6106143001,1020458.1998586999,1041313.1236051001,1027885.3573768,1002736.1301649999,992717.3170387503,1014708.48614905,1010540.12281865,1015077.9065306998,1001563.9117649997,998134.1552710998,1046715.8475184998,1063709.0885115,1064738.4122019997,1012743.1818599998,992831.01600655,1016906.9057982501,1015085.4759102502,1037309.2725695,1007231.6795900001,1058110.4745249501,1066715.4058571998,1008902.6121750001,1015513.8168450001,1033645.3391699999,1015795.6858245999,1027372.1521257999,1000549.9303600001,1016418.66395,1018939.175395,1130599.0823885498,1227923.9789196004,982262.5183250003,971055.3890900001,1009438.7406450002,1029031.4201218999,1062305.0662728,993509.3277000003,991667.98957,1005326.427445
2019-03-28,988114.1406143002,1031593.1198587,1056940.1336051,1043978.7473767999,1019000.034765,1008588.0570387503,1023710.29614905,1017095.03281865,1024088.0365306998,1010767.4046649999,1014452.6152710997,1055422.6775184998,1078225.1285114998,1080056.0422019998,1027849.3808599999,1005109.71600655,1022605.6257982502,1020485.0559102502,1046122.4725695,1015768.2760900002,1066257.14452495,1076787.0258572,1014474.2421750003,1022112.2368450001,1038487.4891699998,1021937.7058246,1035993.1021258,1003368.4103600001,1020518.8739499999,1021657.685395,1147254.18238855,1242162.6989196003,992359.7883250002,980675.09909,1014243.3606450001,1038266.3401218997,1073272.9762728,998074.4277000003,997373.79957,1008029.0874450001
2019-03-29,996359.8658431,1044517.6018597002,1066673.6428369,1048375.7673768001,1027050.265895,1018808.2609299502,1029729.67050915,1023650.6766568,1030723.3165306998,1016493.91077715,1034546.9616802995,1073094.4279264002,1095419.29923715,1083995.6822019997,1042506.3706139997,1019249.7179861,1034970.0946728501,1033735.0982754503,1051363.3925695,1027188.9397390999,1070393.05972495,1078752.9523321996,1016393.4202250001,1027546.5268450001,1040270.158675,1028564.3732245999,1038945.2763258,1003582.1894600003,1023785.0339499998,1022177.1991549996,1146958.2161885498,1236983.6480696,990793.6586250002,992801.35909,1013595.3880450001,1041377.2157218998,1075590.7064977998,997146.4320250001,1002988.02957,1009791.8947550002
2019-04-01,1005763.2516431,1052937.3726597,1077564.8658369002,1045834.2773768001,1039723.5860949999,1029580.6611299504,1038792.30850915,1035732.1729567999,1031560.7065306999,1029492.61267715,1059171.3234802997,1100752.9951264001,1124118.07723715,1075103.1522019997,1066194.392814,1041468.7897861,1057307.14747285,1056734.7592754504,1047796.6525695,1044433.0938391001,1066031.73972495,1073810.9623321996,1012814.4002250002,1038598.896845,1039443.5086749999,1024507.6432245999,1036212.9863258,999960.3494600003,1030593.1139499999,1022129.0491549997,1148511.35618855,1236637.1880696,990512.5686250002,1004083.31909,1010465.6480450002,1037782.7557218998,1071338.8164977997,992478.6820250001,1009450.62957,1007360.0847550001
2019-04-02,1017059.3226431,1061912.2054597,1090167.7905369003,1046426.3573767999,1054840.948495,1038059.9553299504,1047056.8150091498,1044907.5062567998,1032870.8265306999,1038968.70427715,1081107.3830802995,1123330.1339264,1146912.4461371498,1083803.1622019997,1082829.5165139998,1059016.5147861,1075116.29017285,1074536.2735754503,1051733.1025695,1054271.7735390998,1062728.92972495,1071076.6323321995,1010551.4502250002,1035456.8068450001,1033397.1586749998,1021356.4932245997,1034244.8163258,999043.5894600003,1029927.94395,1018423.8491549997,1143672.11618855,1235163.1980696002,986789.0886250001,1000316.4490899999,1004985.5780450002,1032676.5557218998,1067607.3664977998,989839.8320250002,1009837.20957,1003979.8547550001
2019-04-03,1010958.4792431,1055983.2006597,1083827.1209369001,1037053.0273768,1048112.810695,1030814.3943299501,1040033.4276091501,1038254.5043567999,1028382.0965306998,1032642.86257715,1074047.2488802997,1115389.7699264002,1139561.46073715,1070211.6022019999,1074928.893314,1051589.0313860998,1067335.5711728502,1067393.0011754502,1045644.1725694999,1048502.8798391002,1061073.8797249498,1071143.1423321997,1012796.8102250001,1035975.1568450001,1037348.0186749998,1023658.7732245999,1037423.0763258,999693.5094600002,1028460.44395,1020321.0391549999,1148388.93618855,1238178.8680696,993693.9186250003,1000261.14909,1009431.2280450002,1035845.2657218999,1074034.8164978,994150.0220250003,1007850.37957,1008074.8147550002
