date,n100_control,n100_th0.1_w5,n100_th0.1_w20,n100_th0.1_w40,n100_th0.125_w5,n100_th0.125_w20,n100_th0.125_w40,n100_th0.15_w5,n100_th0.15_w20,n100_th0.15_w40,n100_th0.2_w5,n100_th0.2_w20,n100_th0.2_w40,n100_th0.25_w5,n100_th0.25_w20,n100_th0.25_w40,mid_control,mid_th0.1_w5,mid_th0.1_w20,mid_th0.1_w40,mid_th0.125_w5,mid_th0.125_w20,mid_th0.125_w40,mid_th0.15_w5,mid_th0.15_w20,mid_th0.15_w40,mid_th0.2_w5,mid_th0.2_w20,mid_th0.2_w40,mid_th0.25_w5,mid_th0.25_w20,mid_th0.25_w40
2021-03-16,1471150.5417985783,1439895.1880668593,1439895.1880668593,1496995.1472685018,1471189.9590644396,1471189.9590644396,1528181.115192975,1391419.729768586,1391419.729768586,1445796.6195602282,1471150.5417985783,1471150.5417985783,1471150.5417985783,1471150.5417985783,1471150.5417985783,1471150.5417985783,1899827.5527609235,1974712.2985561003,1974712.2985561003,1931911.4421089492,1888808.290329801,1848818.7655322498,1695274.8484861497,1851599.256249368,1811979.7310540178,1661954.6604829675,1899827.5527609235,1899827.5527609235,1899827.5527609235,1899827.5527609235,1899827.5527609235,1899827.5527609235
2021-03-17,1446250.2717985783,1415527.0480668591,1415527.0480668591,1471694.2472685017,1446289.6890644396,1446289.6890644396,1502357.295192975,1367860.2397685861,1367860.2397685861,1421352.8495602284,1446250.2717985783,1446250.2717985783,1446250.2717985783,1446250.2717985783,1446250.2717985783,1446250.2717985783,1862317.092760923,1935797.0085561005,1935797.0085561005,1893849.7021089492,1851590.330329801,1812314.6655322497,1661855.0984861497,1815039.306249368,1776205.2310540178,1629237.3004829676,1862317.092760923,1862317.092760923,1862317.092760923,1862317.092760923,1862317.092760923,1862317.092760923
2021-03-18,1427496.231798578,1397084.3580668592,1397084.3580668592,1452518.4672685016,1427535.6490644393,1427535.6490644393,1482810.7951929749,1350089.599768586,1350089.599768586,1402858.8495602284,1427496.231798578,1427496.231798578,1427496.231798578,1427496.231798578,1427496.231798578,1427496.231798578,1840222.862760923,1912626.5385561006,1912626.5385561006,1871160.8721089489,1829402.490329801,1790736.8755322497,1642002.9684861493,1793462.6662493679,1755015.0310540176,1609656.9104829675,1840222.862760923,1840222.862760923,1840222.862760923,1840222.862760923,1840222.862760923,1840222.862760923
2021-03-19,1439373.3017985781,1408773.738066859,1408773.738066859,1464659.747268502,1439412.7190644394,1439412.7190644394,1495168.3351929754,1361338.689768586,1361338.689768586,1414571.4695602283,1439373.3017985781,1439373.3017985781,1439373.3017985781,1439373.3017985781,1439373.3017985781,1439373.3017985781,1854098.3127609233,1927066.9385561005,1927066.9385561005,1885267.8521089496,1843230.470329801,1804230.9355322497,1654386.7984861494,1807001.346249368,1768253.9110540175,1621842.0404829679,1854098.3127609233,1854098.3127609233,1854098.3127609233,1854098.3127609233,1854098.3127609233,1854098.3127609233
2021-03-22,1455566.2617985783,1424655.2980668591,1424655.2980668591,1481159.7372685017,1455605.6790644396,1455605.6790644396,1511977.8451929751,1376657.129768586,1376657.129768586,1430504.519560228,1455566.2617985783,1455566.2617985783,1455566.2617985783,1455566.2617985783,1455566.2617985783,1455566.2617985783,1855590.2627609235,1928780.1385561004,1928780.1385561004,1886934.1521089491,1844885.8203298007,1805676.6355322497,1655850.3484861497,1808464.5462493678,1769738.3610540177,1623294.4904829676,1855590.2627609235,1855590.2627609235,1855590.2627609235,1855590.2627609235,1855590.2627609235,1855590.2627609235
2021-03-23,1478079.2817985783,1446682.9780668593,1446682.9780668593,1504061.787268502,1478118.6990644396,1478118.6990644396,1535325.2451929748,1397961.6097685862,1397961.6097685862,1452612.8695602282,1478079.2817985783,1478079.2817985783,1478079.2817985783,1478079.2817985783,1478079.2817985783,1478079.2817985783,1848053.492760923,1921109.4585561007,1921109.4585561007,1879390.8821089491,1837555.410329801,1798364.7855322498,1649253.2384861493,1801141.8762493678,1762607.8310540179,1616908.4304829675,1848053.492760923,1848053.492760923,1848053.492760923,1848053.492760923,1848053.492760923,1848053.492760923
2021-03-24,1472780.1617985785,1441484.8380668592,1441484.8380668592,1498690.2172685016,1472819.5790644397,1472819.5790644397,1529830.665192975,1392941.189768586,1392941.189768586,1447425.3995602282,1472780.1617985785,1472780.1617985785,1472780.1617985785,1472780.1617985785,1472780.1617985785,1472780.1617985785,1808370.2127609232,1879914.9885561005,1879914.9885561005,1839138.252108949,1798187.220329801,1759637.0855322496,1613881.4984861496,1762387.246249368,1724653.6110540177,1582253.7904829679,1808370.2127609232,1808370.2127609232,1808370.2127609232,1808370.2127609232,1808370.2127609232,1808370.2127609232
2021-03-25,1452885.6417985782,1422010.0180668593,1422010.0180668593,1478471.2772685017,1452925.0590644395,1452925.0590644395,1509213.965192975,1374127.469768586,1374127.469768586,1427888.6995602283,1452885.6417985782,1452885.6417985782,1452885.6417985782,1452885.6417985782,1452885.6417985782,1452885.6417985782,1771262.262760923,1841380.8885561004,1841380.8885561004,1801430.0021089492,1761320.3203298012,1723517.1355322497,1580806.1984861498,1726208.1462493676,1689242.2610540176,1549839.5904829674,1771262.262760923,1771262.262760923,1771262.262760923,1771262.262760923,1771262.262760923,1771262.262760923
2021-03-26,1470333.6117985782,1439011.0880668596,1439011.0880668596,1496113.8372685018,1470373.0290644395,1470373.0290644395,1527275.8751929752,1390638.619768586,1390638.619768586,1444941.7995602284,1470333.6117985782,1470333.6117985782,1470333.6117985782,1470333.6117985782,1470333.6117985782,1470333.6117985782,1796952.6327609231,1868088.6685561005,1868088.6685561005,1827571.942108949,1786865.2503298009,1748565.3755322497,1603724.3784861495,1751269.186249368,1713791.9610540178,1572315.5204829676,1796952.6327609231,1796952.6327609231,1796952.6327609231,1796952.6327609231,1796952.6327609231,1796952.6327609231
2021-03-30,1470766.8517985782,1439401.508066859,1439401.508066859,1496478.307268502,1470806.2690644395,1470806.2690644395,1527711.355192975,1391044.1097685862,1391044.1097685862,1445332.1895602285,1470766.8517985782,1470766.8517985782,1470766.8517985782,1470766.8517985782,1470766.8517985782,1470766.8517985782,1809655.4627609234,1881374.9385561005,1881374.9385561005,1840481.5521089488,1799559.9203298008,1760981.9355322497,1615133.1984861493,1763724.946249368,1726008.5610540179,1583504.5904829677,1809655.4627609234,1809655.4627609234,1809655.4627609234,1809655.4627609234,1809655.4627609234,1809655.4627609234
2021-03-31,1472147.1217985782,1440706.6980668595,1440706.6980668595,1497839.1572685018,1472186.5390644395,1472186.5390644395,1529123.775192975,1392337.979768586,1392337.979768586,1446677.0495602284,1472147.1217985782,1472147.1217985782,1472147.1217985782,1472147.1217985782,1472147.1217985782,1472147.1217985782,1808618.5827609233,1880267.8685561004,1880267.8685561004,1839410.392108949,1798499.0503298007,1759979.2755322498,1614183.1784861498,1762713.6362493678,1725019.1110540177,1582561.5204829676,1808618.5827609233,1808618.5827609233,1808618.5827609233,1808618.5827609233,1808618.5827609233,1808618.5827609233
2021-04-01,1501180.4117985782,1469071.9580668593,1469071.9580668593,1527333.3172685017,1501219.8290644395,1501219.8290644395,1559199.1551929752,1419792.269768586,1419792.269768586,1475174.9695602285,1501180.4117985782,1501180.4117985782,1501180.4117985782,1501180.4117985782,1501180.4117985782,1501180.4117985782,1833125.3827609234,1905822.2685561,1905822.2685561,1864427.392108949,1822964.6503298008,1783850.7255322495,1636098.6284861495,1786616.6362493678,1748444.3610540177,1604114.5204829676,1833125.3827609234,1833125.3827609234,1833125.3827609234,1833125.3827609234,1833125.3827609234,1833125.3827609234
2021-04-05,1489724.1217985784,1457795.8680668594,1457795.8680668594,1515707.9572685019,1489763.5390644397,1489763.5390644397,1547279.0151929748,1408955.659768586,1408955.659768586,1463922.8195602281,1489724.1217985784,1489724.1217985784,1489724.1217985784,1489724.1217985784,1489724.1217985784,1489724.1217985784,1824935.9127609234,1897334.3885561007,1897334.3885561007,1856183.452108949,1814895.3203298012,1775816.5855322499,1628784.0984861497,1778588.746249368,1740561.1110540177,1597040.7404829678,1824935.9127609234,1824935.9127609234,1824935.9127609234,1824935.9127609234,1824935.9127609234,1824935.9127609234
2021-04-06,1505105.7517985783,1472865.508066859,1472865.508066859,1531358.1372685018,1505145.1690644396,1505145.1690644396,1563250.2951929749,1423510.579768586,1423510.579768586,1479040.0895602284,1505105.7517985783,1505105.7517985783,1505105.7517985783,1505105.7517985783,1505105.7517985783,1505105.7517985783,1828609.242760923,1901219.4585561007,1901219.4585561007,1859933.832108949,1818607.6603298006,1779432.5855322496,1632118.3384861494,1782200.6762493679,1744104.681054018,1600365.080482968,1828609.242760923,1828609.242760923,1828609.242760923,1828609.242760923,1828609.242760923,1828609.242760923
2021-04-07,1519613.9030935783,1487062.7171918591,1487062.7171918591,1546130.2079285015,1519653.3203594396,1519653.3203594396,1578322.9983979752,1437219.130693586,1437219.130693586,1493301.6641552285,1519613.9030935783,1519613.9030935783,1519613.9030935783,1519613.9030935783,1519613.9030935783,1519613.9030935783,1849429.9019248202,1922818.1455965769,1922818.1455965769,1881046.5936652385,1839177.090512501,1799731.1589363609,1650651.8966371012,1802516.0688940776,1764012.5993551384,1618442.3972059288,1849429.9019248202,1849429.9019248202,1849429.9019248202,1849429.9019248202,1849429.9019248202,1849429.9019248202
2021-04-08,1527552.7930935784,1494806.3071918595,1494806.3071918595,1554179.8479285017,1527592.2103594397,1527592.2103594397,1586561.5183979752,1444718.4606935862,1444718.4606935862,1501072.5841552285,1527552.7930935784,1527552.7930935784,1527552.7930935784,1527552.7930935784,1527552.7930935784,1527552.7930935784,1855590.35192482,1928982.3955965769,1928982.3955965769,1886923.0936652385,1845243.990512501,1805739.008936361,1656192.0466371013,1808520.1188940774,1769825.7493551387,1623818.1972059286,1855590.35192482,1855590.35192482,1855590.35192482,1855590.35192482,1855590.35192482,1855590.35192482
2021-04-09,1527204.4430935783,1494461.3771918593,1494461.3771918593,1553815.2779285018,1527243.8603594396,1527243.8603594396,1586193.008397975,1444369.9806935862,1444369.9806935862,1500728.0741552287,1527204.4430935783,1527204.4430935783,1527204.4430935783,1527204.4430935783,1527204.4430935783,1527204.4430935783,1861651.8019248203,1935416.2955965768,1935416.2955965768,1893296.9936652384,1851224.7405125012,1811674.7089363611,1661540.5966371014,1814461.1188940776,1775679.8493551384,1629053.3972059286,1861651.8019248203,1861651.8019248203,1861651.8019248203,1861651.8019248203,1861651.8019248203,1861651.8019248203
2021-04-12,1489667.1830935786,1457777.5771918595,1457777.5771918595,1515701.1379285017,1489706.6003594398,1489706.6003594398,1547236.738397975,1408851.5406935862,1408851.5406935862,1463938.4141552285,1489667.1830935786,1489667.1830935786,1489667.1830935786,1489667.1830935786,1489667.1830935786,1489667.1830935786,1825756.55192482,1898009.195596577,1898009.195596577,1856791.7436652386,1815644.8905125014,1776567.408936361,1629547.7966371016,1779330.8188940776,1741253.0993551384,1597720.9972059284,1825756.55192482,1825756.55192482,1825756.55192482,1825756.55192482,1825756.55192482,1825756.55192482
2021-04-13,1494592.0930935782,1462603.2671918594,1462603.2671918594,1520694.6079285017,1494631.5103594395,1494631.5103594395,1552355.7183979752,1413529.7006935861,1413529.7006935861,1468750.8641552285,1494592.0930935782,1494592.0930935782,1494592.0930935782,1494592.0930935782,1494592.0930935782,1494592.0930935782,1827448.6519248202,1899716.245596577,1899716.245596577,1858454.2936652384,1817334.9405125012,1778198.008936361,1631108.3466371014,1780957.8688940774,1742860.4493551385,1599218.3972059288,1827448.6519248202,1827448.6519248202,1827448.6519248202,1827448.6519248202,1827448.6519248202,1827448.6519248202
2021-04-15,1485748.7630935782,1453954.2171918596,1453954.2171918596,1511678.0479285016,1485788.1803594395,1485788.1803594395,1543178.9183979752,1405163.420693586,1405163.420693586,1460039.6241552285,1485748.7630935782,1485748.7630935782,1485748.7630935782,1485748.7630935782,1485748.7630935782,1485748.7630935782,1828092.85192482,1900368.6455965769,1900368.6455965769,1859079.3436652385,1817968.340512501,1778820.708936361,1631750.5466371016,1781577.6188940774,1743490.2493551385,1599785.8972059286,1828092.85192482,1828092.85192482,1828092.85192482,1828092.85192482,1828092.85192482,1828092.85192482
2021-04-16,1491869.5430935784,1459932.0571918595,1459932.0571918595,1517875.3079285016,1491908.9603594397,1491908.9603594397,1549527.9783979752,1410952.0006935862,1410952.0006935862,1466019.7741552284,1491869.5430935784,1491869.5430935784,1491869.5430935784,1491869.5430935784,1491869.5430935784,1491869.5430935784,1839349.9519248202,1911967.445596577,1911967.445596577,1870395.9936652384,1828993.340512501,1789820.4589363611,1641653.7966371013,1792586.5188940775,1754216.2993551386,1609463.5972059285,1839349.9519248202,1839349.9519248202,1839349.9519248202,1839349.9519248202,1839349.9519248202,1839349.9519248202
2021-04-19,1472511.7330935784,1440975.4371918594,1440975.4371918594,1498188.9179285017,1472551.1503594397,1472551.1503594397,1529423.3683979749,1392637.5106935864,1392637.5106935864,1447002.1041552285,1472511.7330935784,1472511.7330935784,1472511.7330935784,1472511.7330935784,1472511.7330935784,1472511.7330935784,1835853.30192482,1908112.7955965768,1908112.7955965768,1866569.6436652385,1825451.590512501,1786378.558936361,1638544.1466371012,1789152.6188940774,1750813.6993551385,1606366.2472059284,1835853.30192482,1835853.30192482,1835853.30192482,1835853.30192482,1835853.30192482,1835853.30192482
2021-04-20,1470785.9830935784,1439278.4271918596,1439278.4271918596,1496410.3479285017,1470825.4003594397,1470825.4003594397,1527625.788397975,1390975.580693586,1390975.580693586,1445293.3741552285,1470785.9830935784,1470785.9830935784,1470785.9830935784,1470785.9830935784,1470785.9830935784,1470785.9830935784,1841600.50192482,1914101.7955965768,1914101.7955965768,1872437.2936652384,1831080.840512501,1791992.108936361,1643571.7966371013,1794763.4688940775,1756273.7993551386,1611282.8472059285,1841600.50192482,1841600.50192482,1841600.50192482,1841600.50192482,1841600.50192482,1841600.50192482
2021-04-22,1464363.6130935783,1432988.2971918592,1432988.2971918592,1489875.8879285017,1464403.0303594396,1464403.0303594396,1520954.7183979754,1384901.780693586,1384901.780693586,1438979.8241552284,1464363.6130935783,1464363.6130935783,1464363.6130935783,1464363.6130935783,1464363.6130935783,1464363.6130935783,1848039.80192482,1920958.595596577,1920958.595596577,1879215.3436652385,1837483.240512501,1798315.258936361,1649273.3966371012,1801096.1688940777,1762527.2993551386,1616909.4472059286,1848039.80192482,1848039.80192482,1848039.80192482,1848039.80192482,1848039.80192482,1848039.80192482
2021-04-23,1465512.9530935783,1434121.0871918593,1434121.0871918593,1491037.147928502,1465552.3703594396,1465552.3703594396,1522150.4183979752,1385974.2906935862,1385974.2906935862,1440110.6041552285,1465512.9530935783,1465512.9530935783,1465512.9530935783,1465512.9530935783,1465512.9530935783,1465512.9530935783,1846741.20192482,1919563.8455965768,1919563.8455965768,1877890.7436652384,1836175.4405125012,1796994.858936361,1648117.9966371013,1799775.9688940775,1761228.9493551385,1615737.2472059284,1846741.20192482,1846741.20192482,1846741.20192482,1846741.20192482,1846741.20192482,1846741.20192482
2021-04-26,1472325.0830935782,1440791.0471918592,1440791.0471918592,1497969.1479285015,1472364.5003594395,1472364.5003594395,1529216.4483979752,1392430.6806935861,1392430.6806935861,1446800.6441552285,1472325.0830935782,1472325.0830935782,1472325.0830935782,1472325.0830935782,1472325.0830935782,1472325.0830935782,1844744.9019248202,1917473.345596577,1917473.345596577,1875840.6436652383,1834190.4405125012,1795040.0589363608,1646317.6466371014,1797819.4188940777,1759293.8993551384,1613982.4472059286,1844744.9019248202,1844744.9019248202,1844744.9019248202,1844744.9019248202,1844744.9019248202,1844744.9019248202
2021-04-27,1481296.453093578,1449581.0171918594,1449581.0171918594,1507105.6879285015,1481335.8703594394,1481335.8703594394,1538533.5183979752,1400943.800693586,1400943.800693586,1455616.9041552285,1481296.453093578,1481296.453093578,1481296.453093578,1481296.453093578,1481296.453093578,1481296.453093578,1853618.9019248202,1926713.795596577,1926713.795596577,1884893.3936652383,1842910.840512501,1803730.9589363611,1654152.0966371014,1806511.6188940774,1767806.5993551384,1621638.6972059286,1853618.9019248202,1853618.9019248202,1853618.9019248202,1853618.9019248202,1853618.9019248202,1853618.9019248202
